x plastic strain,x true stress,y plastic strain,y true stress
0.00839,1057.75904,1.63E-04,529.94099
0.0084,1058.04926,1.63E-04,530.88465
0.00842,1058.72838,1.64E-04,530.34861
0.00844,1058.81433,1.63E-04,531.05389
0.00846,1059.00294,1.64E-04,530.98785
0.00847,1059.30191,1.64E-04,530.6785
0.00849,1059.81224,1.64E-04,531.54918
0.00851,1060.00665,1.65E-04,530.9203
0.00853,1060.24751,1.65E-04,531.95984
0.00854,1060.55739,1.66E-04,531.56411
0.00856,1060.82693,1.65E-04,531.64646
0.00858,1061.16155,1.65E-04,532.20981
0.0086,1061.53454,1.66E-04,531.71269
0.00862,1061.8191,1.66E-04,532.75385
0.00863,1061.87161,1.67E-04,532.0869
0.00865,1062.18948,1.66E-04,532.52409
0.00867,1062.73993,1.67E-04,532.68146
0.00869,1062.98795,1.68E-04,532.47151
0.00871,1062.90869,1.68E-04,533.52794
0.00872,1063.19299,1.69E-04,532.68048
0.00874,1063.77945,1.67E-04,533.37334
0.00876,1064.02949,1.68E-04,533.17844
0.00878,1064.00189,1.68E-04,533.30484
0.00879,1064.28228,1.69E-04,534.15335
0.00881,1064.77917,1.70E-04,533.4007
0.00883,1065.02941,1.69E-04,534.15861
0.00885,1065.12434,1.71E-04,533.65886
0.00886,1065.45894,1.69E-04,534.13579
0.00888,1065.6601,1.71E-04,534.71837
0.0089,1065.96041,1.72E-04,534.19368
0.00892,1066.28348,1.71E-04,534.94861
0.00893,1066.62809,1.72E-04,534.2731
0.00895,1066.53309,1.71E-04,535.0419
0.00897,1066.85067,1.72E-04,535.16558
0.00898,1067.35838,1.73E-04,535.15338
0.009,1067.6684,1.72E-04,535.72192
0.00902,1067.64522,1.73E-04,535.01027
0.00904,1067.78623,1.72E-04,535.89258
0.00905,1068.43802,1.73E-04,535.3831
0.00907,1068.77029,1.73E-04,535.64971
0.00909,1068.70271,1.73E-04,536.30398
0.00911,1068.91609,1.74E-04,535.80693
0.00912,1069.36602,1.73E-04,536.71588
0.00914,1069.73155,1.75E-04,535.99936
0.00916,1069.81737,1.74E-04,536.79375
0.00917,1070.13669,1.75E-04,536.71688
0.00919,1070.29444,1.75E-04,536.46427
0.00921,1070.58936,1.74E-04,537.27263
0.00923,1070.9572,1.75E-04,536.50805
0.00924,1071.34742,1.75E-04,537.37169
0.00926,1071.48167,1.76E-04,537.12598
0.00928,1071.53798,1.75E-04,537.25669
0.00929,1072.07998,1.76E-04,537.8957
0.00931,1072.55915,1.77E-04,537.23319
0.00933,1072.54356,1.76E-04,538.1937
0.00935,1072.50076,1.77E-04,537.62366
0.00936,1072.25586,1.77E-04,538.0752
0.00938,1072.59507,1.79E-04,538.5132
0.0094,1073.4433,1.78E-04,538.09693
0.00941,1073.03746,1.78E-04,538.76557
0.00943,1074.9099,1.77E-04,538.16407
0.00945,1075.14347,1.77E-04,539.07542
0.00947,1075.20689,1.78E-04,538.70064
0.00949,1075.61935,1.77E-04,538.62174
0.00951,1075.74644,1.77E-04,539.40043
0.00953,1076.0787,1.78E-04,538.74785
0.00955,1076.20672,1.78E-04,539.80986
0.00956,1076.7081,1.79E-04,539.23662
0.00958,1076.65128,1.79E-04,539.59319
0.0096,1076.86366,1.79E-04,539.88518
0.00962,1077.14034,1.79E-04,539.34257
0.00964,1077.65605,1.79E-04,540.31755
0.00966,1077.59718,1.81E-04,539.58779
0.00968,1077.75262,1.79E-04,540.28697
0.00969,1078.03416,1.81E-04,540.26791
0.00971,1078.637,1.80E-04,540.14667
0.00973,1078.56974,1.81E-04,541.02783
0.00975,1078.79959,1.82E-04,540.23871
0.00977,1079.00771,1.81E-04,541.16969
0.00979,1079.58768,1.82E-04,540.71461
0.0098,1079.52656,1.81E-04,540.85125
0.00982,1079.84075,1.82E-04,541.31651
0.00984,1080.04065,1.83E-04,540.77137
0.00986,1080.43111,1.82E-04,541.79903
0.00988,1080.52193,1.84E-04,541.26229
0.00989,1080.9513,1.86E-04,542.7149
0.00991,1081.09372,1.86E-04,542.48197
0.00993,1081.32664,1.85E-04,542.0954
0.00995,1081.51399,1.85E-04,542.92048
0.00997,1082.12779,1.86E-04,542.18885
0.00999,1082.18394,1.85E-04,542.99371
0.01001,1082.37214,1.87E-04,542.66716
0.01002,1082.56898,1.86E-04,542.80563
0.01004,1083.31147,1.87E-04,543.43854
0.01006,1083.22493,1.87E-04,542.71297
0.01008,1083.36491,1.86E-04,543.58972
0.0101,1083.68969,1.88E-04,543.00282
0.01012,1084.2637,1.87E-04,543.74344
0.01013,1084.25387,1.88E-04,543.78148
0.01015,1084.42109,1.88E-04,543.32149
0.01017,1084.67456,1.87E-04,544.13331
0.01019,1085.18764,1.89E-04,543.57073
0.01021,1085.10482,1.89E-04,544.49363
0.01023,1085.54982,1.89E-04,544.10812
0.01025,1085.64817,1.89E-04,544.01607
0.01027,1085.94033,1.89E-04,544.57839
0.01028,1086.12685,1.90E-04,543.99152
0.0103,1086.5278,1.90E-04,545.22542
0.01032,1086.68466,1.91E-04,544.6319
0.01034,1086.77551,1.90E-04,544.81428
0.01036,1087.01761,1.90E-04,545.12756
0.01038,1087.61219,1.90E-04,544.6756
0.0104,1087.63806,1.90E-04,545.76337
0.01042,1087.61187,1.92E-04,545.06945
0.01043,1087.95219,1.91E-04,545.69854
0.01045,1088.55004,1.92E-04,545.51855
0.01047,1088.60384,1.92E-04,545.33594
0.01049,1088.5802,1.92E-04,546.40237
0.01051,1088.92417,1.93E-04,545.58544
0.01053,1089.39352,1.92E-04,546.29016
0.01055,1089.52412,1.93E-04,545.91496
0.01056,1089.68278,1.92E-04,546.16961
0.01058,1089.85389,1.93E-04,546.68986
0.0106,1090.1864,1.94E-04,546.07845
0.01062,1090.37319,1.94E-04,547.09644
0.01064,1090.69716,1.95E-04,546.42051
0.01066,1090.83984,1.94E-04,546.95062
0.01068,1090.93038,1.95E-04,547.29315
0.01069,1091.10441,1.96E-04,546.82492
0.01071,1091.66613,1.95E-04,547.57882
0.01073,1091.81221,1.96E-04,546.86729
0.01075,1091.6975,1.95E-04,547.70235
0.01077,1091.96488,1.97E-04,547.53039
0.01079,1092.57455,1.97E-04,547.61376
0.0108,1092.75448,1.97E-04,548.1323
0.01082,1092.64444,1.97E-04,547.48887
0.01084,1092.8454,1.97E-04,548.32944
0.01086,1093.41695,1.98E-04,547.88948
0.01088,1093.53691,1.98E-04,548.294
0.01089,1093.71239,1.98E-04,548.42023
0.01091,1093.82682,1.98E-04,547.9401
0.01093,1094.08106,1.97E-04,548.79533
0.01095,1094.61132,1.98E-04,548.07306
0.01097,1094.48434,1.97E-04,548.85001
0.01098,1094.25706,1.99E-04,548.65553
0.011,1094.66249,1.99E-04,548.60492
0.01102,1094.68572,1.99E-04,549.27044
0.01104,1095.21767,2.00E-04,548.55938
0.01105,1095.43484,1.99E-04,549.35863
0.01107,1095.33462,2.01E-04,549.06132
0.01109,1095.42972,2.00E-04,549.32876
0.01111,1096.07084,2.01E-04,549.63175
0.01112,1096.28611,2.01E-04,549.09291
0.01114,1096.16587,2.01E-04,550.20082
0.01116,1096.33465,2.02E-04,549.54712
0.01117,1096.76897,2.01E-04,550.02823
0.01119,1097.0154,2.02E-04,550.11934
0.01121,1097.0926,2.02E-04,549.91109
0.01123,1097.25117,2.02E-04,550.58714
0.01124,1097.52188,2.03E-04,549.89767
0.01126,1097.69896,2.02E-04,550.69667
0.01128,1097.9587,2.04E-04,550.52264
0.0113,1098.20028,2.04E-04,550.68363
0.01131,1098.24405,2.04E-04,551.12475
0.01133,1098.33453,2.05E-04,550.47239
0.01135,1098.69074,2.04E-04,551.44073
0.01136,1099.1087,2.06E-04,550.86781
0.01138,1099.00817,2.06E-04,551.62656
0.0114,1099.05442,2.06E-04,551.65287
0.01141,1099.46077,2.06E-04,551.17722
0.01143,1099.94992,2.05E-04,551.93331
0.01145,1099.77416,2.06E-04,551.17851
0.01146,1099.9105,2.06E-04,551.93878
0.01148,1100.3161,2.07E-04,551.95441
0.0115,1100.63538,2.07E-04,551.91562
0.01151,1100.63194,2.07E-04,552.45459
0.01153,1100.89473,2.08E-04,551.81848
0.01155,1101.14902,2.08E-04,553.04556
0.01156,1101.32472,2.09E-04,552.39849
0.01158,1101.50092,2.08E-04,552.61588
0.0116,1101.92835,2.09E-04,552.85316
0.01162,1102.0117,2.09E-04,552.37797
0.01163,1102.25742,2.09E-04,553.45961
0.01165,1102.51767,2.10E-04,552.79784
0.01167,1102.92684,2.09E-04,553.33722
0.01169,1102.96992,2.11E-04,553.42559
0.0117,1103.04769,2.11E-04,553.40652
0.01172,1103.31492,2.12E-04,554.71291
0.01174,1103.8193,2.13E-04,553.91439
0.01176,1103.6881,2.12E-04,554.44814
0.01177,1102.90088,2.14E-04,553.69837
0.01179,1103.17113,2.13E-04,553.78826
0.0118,1104.72316,2.12E-04,554.32949
0.01182,1103.95833,2.13E-04,553.57864
0.01184,1104.17401,2.12E-04,554.43594
0.01185,1104.62441,2.13E-04,553.80925
0.01187,1104.53254,2.13E-04,554.39167
0.01189,1104.58938,2.14E-04,554.67172
0.0119,1105.75061,2.13E-04,554.36888
0.01192,1106.32129,2.12E-04,555.17646
0.01194,1106.45204,2.14E-04,554.52173
0.01196,1106.62527,2.14E-04,555.56026
0.01198,1107.05147,2.14E-04,555.14102
0.012,1107.0763,2.14E-04,555.01626
0.01202,1107.20523,2.13E-04,555.50878
0.01204,1107.44798,2.15E-04,554.85748
0.01205,1107.9357,2.14E-04,555.91269
0.01207,1107.93587,2.15E-04,555.32808
0.01209,1107.92861,2.15E-04,555.69237
0.01211,1108.29269,2.16E-04,555.94317
0.01213,1108.81283,2.16E-04,555.61626
0.01215,1108.66825,2.16E-04,556.72769
0.01217,1108.79247,2.17E-04,555.89206
0.01218,1109.06216,2.16E-04,556.41326
0.0122,1109.51528,2.17E-04,556.2464
0.01222,1109.54342,2.17E-04,556.15879
0.01224,1109.66813,2.18E-04,557.14886
0.01226,1109.85741,2.19E-04,556.34567
0.01228,1110.21318,2.17E-04,557.07839
0.0123,1110.30253,2.19E-04,556.61259
0.01232,1110.63787,2.18E-04,556.91299
0.01233,1110.68637,2.19E-04,557.28194
0.01235,1110.86292,2.19E-04,556.72736
0.01237,1110.95553,2.19E-04,557.66629
0.01239,1111.59113,2.20E-04,557.05642
0.01241,1111.65231,2.19E-04,557.75197
0.01243,1111.61684,2.20E-04,557.67423
0.01245,1111.91407,2.21E-04,557.29435
0.01247,1112.50241,2.20E-04,558.07902
0.01249,1112.45766,2.22E-04,557.32959
0.01251,1112.38379,2.21E-04,558.35482
0.01253,1112.71299,2.22E-04,557.93353
0.01254,1113.20906,2.21E-04,557.9513
0.01256,1113.22748,2.22E-04,558.45895
0.01258,1113.23456,2.23E-04,557.92566
0.0126,1113.42059,2.22E-04,558.99858
0.01262,1113.75257,2.24E-04,558.21765
0.01264,1113.84516,2.23E-04,558.61487
0.01266,1114.06528,2.24E-04,558.75506
0.01268,1114.13656,2.24E-04,558.4482
0.0127,1114.27299,2.25E-04,559.49505
0.01271,1114.36846,2.26E-04,558.64424
0.01273,1114.80645,2.25E-04,559.27078
0.01275,1114.88702,2.26E-04,559.09865
0.01277,1114.76465,2.25E-04,559.10297
0.01279,1115.00701,2.25E-04,559.68631
0.01281,1115.61417,2.26E-04,558.96917
0.01282,1115.65753,2.26E-04,560.00285
0.01284,1115.57636,2.27E-04,559.39617
0.01286,1115.67044,2.27E-04,559.69468
0.01288,1116.34562,2.27E-04,560.02681
0.0129,1116.37885,2.28E-04,559.49582
0.01292,1116.38887,2.27E-04,560.3096
0.01294,1116.47337,2.29E-04,559.68459
0.01295,1116.87917,2.27E-04,560.32054
0.01297,1117.00555,2.29E-04,560.25719
0.01299,1117.22069,2.29E-04,560.16151
0.01301,1117.27776,2.29E-04,560.77596
0.01303,1117.48623,2.30E-04,560.06357
0.01305,1117.5076,2.30E-04,560.86683
0.01306,1118.07617,2.31E-04,560.4241
0.01308,1118.09546,2.31E-04,560.60376
0.0131,1118.07387,2.31E-04,561.11689
0.01312,1118.17453,2.32E-04,560.55679
0.01314,1118.67554,2.32E-04,561.39491
0.01316,1118.79315,2.34E-04,560.75703
0.01318,1118.66688,2.33E-04,561.30066
0.01319,1118.68997,2.35E-04,561.37069
0.01321,1119.33342,2.35E-04,561.02522
0.01323,1119.50073,2.35E-04,561.70805
0.01325,1119.43124,2.37E-04,560.96822
0.01327,1119.53801,2.37E-04,561.85537
0.01328,1119.87498,2.40E-04,561.99069
0.0133,1120.06454,2.41E-04,562.04396
0.01332,1120.23317,2.42E-04,562.37751
0.01334,1120.31489,2.43E-04,561.65312
0.01336,1120.50398,2.43E-04,562.56488
0.01337,1120.59975,2.45E-04,562.07374
0.01339,1120.8883,2.45E-04,562.45103
0.01341,1121.25561,2.47E-04,562.6475
0.01343,1121.12922,2.48E-04,562.21179
0.01345,1121.4657,2.48E-04,563.07198
0.01346,1121.84282,2.51E-04,562.32211
0.01348,1122.24635,2.51E-04,562.94924
0.0135,1122.09579,2.53E-04,562.85667
0.01352,1122.21755,2.54E-04,562.73198
0.01354,1122.60962,2.55E-04,563.40433
0.01356,1122.94227,2.58E-04,562.71049
0.01358,1122.80452,2.58E-04,563.48773
0.0136,1122.19503,2.61E-04,562.99594
0.01361,1122.55732,2.63E-04,563.36454
0.01363,1122.08214,2.65E-04,563.59423
0.01365,1122.45696,2.67E-04,563.01518
0.01366,1122.66351,2.67E-04,563.91266
0.01368,1123.55739,2.71E-04,563.94433
0.0137,1124.16239,2.72E-04,565.17825
0.01372,1124.29807,2.73E-04,564.52776
0.01374,1124.95437,2.73E-04,563.91385
0.01376,1124.84572,2.74E-04,564.61862
0.01378,1125.07208,2.77E-04,563.9738
0.0138,1125.28637,2.77E-04,564.8368
0.01382,1125.72027,2.80E-04,564.50314
0.01384,1125.61138,2.81E-04,564.52542
0.01386,1125.72907,2.83E-04,564.94403
0.01389,1126.06573,2.86E-04,564.31966
0.01391,1126.44875,2.86E-04,565.28392
0.01393,1126.29015,2.90E-04,564.61114
0.01395,1126.46109,2.92E-04,565.06526
0.01397,1126.72636,2.95E-04,565.22021
0.014,1127.14111,2.98E-04,564.8644
0.01402,1126.97598,3.02E-04,565.93248
0.01405,1127.15061,3.08E-04,565.08593
0.01407,1127.37543,3.12E-04,565.7039
0.0141,1127.66783,3.20E-04,565.48698
0.01412,1127.6963,3.25E-04,565.44411
0.01415,1127.91787,3.30E-04,566.07021
0.01417,1127.97424,3.37E-04,565.37985
0.0142,1128.13282,3.44E-04,566.18098
0.01423,1128.24014,3.59E-04,565.77021
0.01426,1128.5167,3.75E-04,566.13058
