x plastic strain,x true stress,y plastic strain,y true stress
-2.77E-04,529.96399,0.00745,1057.87561
-2.78E-04,530.24481,0.00747,1057.69201
-2.77E-04,530.28724,0.00748,1057.88826
-2.77E-04,530.18581,0.0075,1057.99452
-2.76E-04,530.57554,0.00751,1057.7485
-2.77E-04,531.0343,0.00752,1059.47789
-2.77E-04,530.72107,0.00754,1058.26029
-2.76E-04,531.34926,0.00755,1059.78476
-2.76E-04,531.50758,0.00757,1058.99462
-2.77E-04,531.45117,0.00758,1059.77827
-2.77E-04,531.37815,0.00759,1060.49779
-2.76E-04,531.84166,0.00761,1059.88751
-2.77E-04,532.2368,0.00762,1061.26354
-2.78E-04,531.8577,0.00764,1060.56575
-2.78E-04,531.73192,0.00765,1061.78188
-2.77E-04,532.18212,0.00767,1061.45584
-2.77E-04,532.73966,0.00768,1061.62445
-2.77E-04,532.67978,0.00769,1062.25294
-2.77E-04,532.51928,0.00771,1061.80595
-2.78E-04,532.5709,0.00772,1063.59175
-2.78E-04,532.74028,0.00774,1062.30528
-2.77E-04,533.30909,0.00775,1063.67373
-2.78E-04,533.12428,0.00776,1063.42497
-2.78E-04,532.89319,0.00778,1063.85448
-2.78E-04,533.19284,0.00779,1063.87084
-2.76E-04,534.21677,0.0078,1063.10009
-2.79E-04,533.92257,0.00782,1065.47766
-2.78E-04,533.55459,0.00783,1064.29947
-2.77E-04,533.83984,0.00784,1064.72146
-2.79E-04,534.36841,0.00786,1065.95184
-2.78E-04,534.60798,0.00787,1065.28053
-2.77E-04,534.28273,0.00789,1065.41127
-2.77E-04,534.60885,0.0079,1065.82456
-2.79E-04,535.11401,0.00792,1067.91466
-2.78E-04,535.06826,0.00793,1066.27581
-2.77E-04,534.70899,0.00794,1066.47071
-2.78E-04,535.25567,0.00796,1067.30352
-2.76E-04,535.96986,0.00797,1067.56731
-2.77E-04,535.66366,0.00798,1067.6658
-2.78E-04,535.56519,0.008,1067.49042
-2.79E-04,535.47183,0.00801,1069.08924
-2.78E-04,535.60132,0.00803,1067.89488
-2.78E-04,535.36559,0.00804,1068.292
-2.79E-04,535.79491,0.00805,1069.41647
-2.79E-04,536.18794,0.00807,1068.80469
-2.78E-04,536.20328,0.00808,1069.19042
-2.79E-04,536.19881,0.00809,1069.30919
-2.80E-04,536.34975,0.00811,1071.43094
-2.78E-04,536.78776,0.00812,1070.04538
-2.77E-04,537.14724,0.00813,1070.24811
-2.79E-04,537.00813,0.00815,1071.69199
-2.79E-04,536.93403,0.00817,1070.69767
-2.78E-04,536.97269,0.00818,1071.61732
-2.79E-04,537.35982,0.00819,1071.60554
-2.79E-04,537.65066,0.0082,1072.34919
-2.79E-04,537.79694,0.00822,1071.6166
-2.79E-04,537.1071,0.00823,1072.53172
-2.79E-04,537.41807,0.00825,1073.18399
-2.80E-04,538.1091,0.00826,1072.39598
-2.79E-04,538.62688,0.00827,1074.1428
-2.77E-04,538.33928,0.00829,1072.9165
-2.77E-04,538.31076,0.0083,1073.4941
-2.80E-04,538.53648,0.00832,1074.57323
-2.80E-04,538.73578,0.00833,1074.5252
-2.79E-04,538.67496,0.00834,1074.35255
-2.78E-04,538.92203,0.00836,1073.903
-2.80E-04,539.0784,0.00837,1076.79688
-2.80E-04,539.09278,0.00839,1075.03644
-2.79E-04,539.17897,0.0084,1075.26519
-2.79E-04,539.32033,0.00842,1075.84916
-2.80E-04,539.23232,0.00843,1076.45812
-2.80E-04,539.31085,0.00844,1076.50151
-2.80E-04,539.66087,0.00846,1075.90263
-2.80E-04,539.7249,0.00847,1077.47073
-2.77E-04,540.29283,0.00848,1076.33874
-2.78E-04,540.6032,0.00849,1077.06765
-2.80E-04,540.3539,0.00851,1077.90909
-2.79E-04,539.97536,0.00852,1077.41573
-2.79E-04,540.28454,0.00854,1078.42947
-2.79E-04,540.67337,0.00855,1077.74834
-2.79E-04,540.70442,0.00856,1078.67559
-2.78E-04,541.0954,0.00858,1078.45681
-2.78E-04,541.41172,0.00859,1079.32988
-2.79E-04,541.55688,0.0086,1079.39638
-2.79E-04,541.13355,0.00862,1079.09613
-2.79E-04,541.1381,0.00863,1080.29096
-2.78E-04,541.80906,0.00865,1079.5545
-2.78E-04,542.27877,0.00866,1081.06975
-2.79E-04,541.49252,0.00868,1079.96884
-2.79E-04,541.51442,0.00869,1080.40851
-2.78E-04,542.16425,0.0087,1080.79115
-2.78E-04,542.36673,0.00871,1080.73943
-2.80E-04,542.11219,0.00873,1082.03636
-2.79E-04,542.03191,0.00874,1080.75647
-2.79E-04,542.30347,0.00875,1082.1686
-2.79E-04,542.49259,0.00877,1081.41097
-2.79E-04,542.98192,0.00878,1082.14804
-2.79E-04,543.03912,0.00879,1083.12654
-2.78E-04,542.58648,0.00881,1082.14061
-2.79E-04,543.01186,0.00882,1083.44204
-2.79E-04,543.32132,0.00884,1082.67946
-2.79E-04,543.37452,0.00885,1083.56739
-2.78E-04,543.26955,0.00886,1083.26702
-2.77E-04,543.73512,0.00887,1083.49727
-2.79E-04,544.00608,0.00889,1084.83796
-2.79E-04,543.818,0.0089,1083.78656
-2.78E-04,543.58898,0.00891,1084.53044
-2.78E-04,544.34165,0.00893,1084.60592
-2.79E-04,544.43064,0.00894,1085.96793
-2.79E-04,544.24561,0.00896,1085.15313
-2.79E-04,544.27243,0.00897,1085.34413
-2.79E-04,544.83765,0.00898,1087.03628
-2.79E-04,544.52143,0.009,1085.51512
-2.79E-04,544.30149,0.00901,1086.46074
-2.81E-04,544.72982,0.00903,1087.05197
-2.80E-04,544.92987,0.00904,1087.549
-2.77E-04,545.87187,0.00905,1086.83692
-2.77E-04,545.45891,0.00907,1086.27829
-2.78E-04,545.54141,0.00908,1088.02876
-2.78E-04,545.55438,0.0091,1087.05157
-2.77E-04,545.9522,0.0091,1087.77503
-2.79E-04,545.92496,0.00912,1088.42131
-2.79E-04,545.71082,0.00913,1088.66177
-2.78E-04,545.70997,0.00915,1088.27193
-2.79E-04,545.95643,0.00916,1088.17242
-2.81E-04,546.39438,0.00917,1090.28641
-2.79E-04,546.03849,0.00919,1088.84627
-2.79E-04,546.08166,0.0092,1089.75713
-2.77E-04,547.50077,0.00922,1089.86566
-2.80E-04,546.68019,0.00923,1090.22939
-2.80E-04,546.19022,0.00924,1090.39486
-2.78E-04,546.43082,0.00926,1089.76584
-2.79E-04,547.19337,0.00927,1091.02876
-2.79E-04,547.34282,0.00928,1090.48457
-2.80E-04,547.12429,0.0093,1091.82008
-2.78E-04,547.17778,0.00931,1090.69785
-2.78E-04,547.43288,0.00932,1090.9707
-2.80E-04,547.61706,0.00934,1093.03695
-2.80E-04,547.38952,0.00935,1091.66908
-2.78E-04,547.73417,0.00936,1092.03948
-2.78E-04,547.74426,0.00938,1091.76633
-2.77E-04,548.53886,0.00939,1092.98923
-2.77E-04,548.67523,0.0094,1092.44763
-2.78E-04,548.32547,0.00942,1092.60394
-2.79E-04,548.15094,0.00943,1094.56662
-2.79E-04,548.12389,0.00945,1093.37918
-2.79E-04,548.4102,0.00946,1093.93753
-2.80E-04,548.65867,0.00948,1093.94408
-2.79E-04,548.76145,0.00949,1094.97011
-2.78E-04,548.90664,0.0095,1094.11075
-2.78E-04,549.03846,0.00951,1093.89382
-2.80E-04,548.64755,0.00953,1095.58114
-2.79E-04,548.81045,0.00954,1094.37426
-2.78E-04,549.43067,0.00955,1095.08076
-2.79E-04,549.53329,0.00957,1094.97917
-2.78E-04,549.34583,0.00958,1096.03776
-2.77E-04,549.89384,0.00959,1095.5652
-2.77E-04,550.31864,0.00961,1095.45365
-2.78E-04,550.03586,0.00962,1097.12159
-2.77E-04,549.78313,0.00964,1095.98614
-2.78E-04,549.86272,0.00965,1097.53287
-2.77E-04,550.75215,0.00966,1096.82031
-2.78E-04,550.36814,0.00968,1097.58068
-2.78E-04,550.21026,0.00969,1097.60878
-2.78E-04,550.12716,0.0097,1097.26399
-2.79E-04,550.50753,0.00972,1098.90127
-2.78E-04,550.83506,0.00973,1097.72011
-2.79E-04,550.83631,0.00974,1098.47646
-2.79E-04,550.71701,0.00976,1098.6379
-2.77E-04,551.22324,0.00977,1099.31334
-2.78E-04,551.26683,0.00979,1098.91512
-2.79E-04,551.42239,0.0098,1098.71127
-2.80E-04,551.17286,0.00981,1100.88914
-2.78E-04,551.09,0.00983,1099.20389
-2.78E-04,551.73056,0.00984,1099.55525
-2.79E-04,551.73962,0.00986,1099.70732
-2.79E-04,551.53041,0.00987,1100.4251
-2.77E-04,552.13075,0.00988,1100.38137
-2.78E-04,552.16729,0.0099,1099.87137
-2.79E-04,552.26306,0.00991,1102.05395
-2.78E-04,552.0232,0.00992,1100.626
-2.79E-04,552.02207,0.00993,1100.89218
-2.79E-04,552.32166,0.00995,1101.26167
-2.79E-04,552.18594,0.00996,1101.37019
-2.80E-04,552.24626,0.00998,1102.24059
-2.78E-04,552.82121,0.00999,1101.32436
-2.78E-04,553.28513,0.01,1103.1535
-2.78E-04,552.90005,0.01002,1102.10849
-2.78E-04,552.73474,0.01003,1102.67189
-2.79E-04,552.93835,0.01004,1103.33587
-2.78E-04,553.19798,0.01006,1103.18231
-2.78E-04,553.50003,0.01007,1103.45943
-2.77E-04,553.36245,0.01009,1102.56732
-2.78E-04,553.2939,0.0101,1104.46682
-2.77E-04,553.53933,0.01011,1103.2632
-2.77E-04,554.15603,0.01012,1103.82102
-2.79E-04,553.95742,0.01014,1104.95334
-2.77E-04,553.63059,0.01015,1104.36814
-2.77E-04,553.78595,0.01016,1104.61706
-2.78E-04,554.41785,0.01018,1104.38183
-2.78E-04,554.37858,0.01019,1106.26683
-2.77E-04,554.11544,0.01021,1104.86108
-2.74E-04,554.96884,0.01022,1105.067
-2.77E-04,555.25639,0.01023,1106.40539
-2.77E-04,554.83154,0.01025,1105.77318
-2.76E-04,554.52597,0.01026,1106.03641
-2.76E-04,554.7798,0.01027,1105.54819
-2.77E-04,555.3621,0.01029,1107.65439
-2.77E-04,555.24356,0.0103,1106.4813
-2.76E-04,555.45511,0.01031,1106.56662
-2.76E-04,555.64599,0.01033,1108.06958
-2.76E-04,555.26443,0.01034,1106.98951
-2.76E-04,555.41254,0.01035,1107.85966
-2.77E-04,555.67467,0.01037,1107.36361
-2.77E-04,555.45689,0.01038,1108.57779
-2.76E-04,555.89896,0.0104,1108.31904
-2.77E-04,556.15445,0.01041,1108.70011
-2.77E-04,556.22686,0.01042,1108.77938
-2.76E-04,556.08557,0.01044,1107.97655
-2.77E-04,556.24009,0.01045,1109.78595
-2.76E-04,556.60563,0.01047,1108.80232
-2.76E-04,556.51383,0.01048,1110.27406
-2.76E-04,556.33342,0.01049,1109.49065
-2.76E-04,556.58949,0.0105,1109.44134
-2.78E-04,556.82326,0.01052,1111.12062
-2.77E-04,556.29572,0.01053,1109.64239
-2.76E-04,556.45801,0.01054,1110.54491
-2.76E-04,557.32824,0.01056,1110.62339
-2.76E-04,557.35358,0.01057,1111.07557
-2.76E-04,557.06755,0.01059,1110.64923
-2.75E-04,556.99637,0.0106,1110.60761
-2.77E-04,557.3517,0.01061,1112.68826
-2.76E-04,557.56775,0.01063,1111.25302
-2.76E-04,557.56137,0.01064,1111.75103
-2.76E-04,557.47122,0.01066,1111.5318
-2.77E-04,557.38481,0.01067,1113.09303
-2.76E-04,557.98893,0.01069,1112.47905
-2.75E-04,558.25251,0.0107,1112.10084
-2.76E-04,558.11482,0.01071,1113.53679
-2.75E-04,557.80323,0.01073,1112.12822
-2.75E-04,558.18023,0.01074,1113.05049
-2.76E-04,558.54543,0.01075,1113.0013
-2.76E-04,558.34767,0.01077,1113.82287
-2.75E-04,558.45555,0.01078,1113.89956
-2.74E-04,558.541,0.01079,1113.40675
-2.75E-04,558.93292,0.0108,1114.31962
-2.76E-04,558.7441,0.01082,1113.64801
-2.76E-04,558.38273,0.01083,1115.49593
-2.75E-04,558.89904,0.01085,1114.35198
-2.74E-04,559.27201,0.01086,1114.37472
-2.76E-04,559.14883,0.01087,1115.93371
-2.75E-04,559.26328,0.01089,1115.19539
-2.74E-04,559.45011,0.0109,1115.36694
-2.75E-04,559.42392,0.01092,1114.80709
-2.76E-04,559.33458,0.01093,1116.51391
-2.75E-04,559.50314,0.01094,1115.45031
-2.73E-04,560.37235,0.01096,1115.64529
-2.74E-04,560.31649,0.01097,1117.26728
-2.74E-04,560.0271,0.01099,1116.23703
-2.74E-04,559.93779,0.011,1116.89743
-2.74E-04,560.17873,0.01101,1116.55933
-2.75E-04,560.39033,0.01103,1118.00501
-2.75E-04,560.27129,0.01104,1116.98245
-2.74E-04,560.17039,0.01105,1116.63626
-2.73E-04,560.95218,0.01107,1117.98659
-2.72E-04,561.0209,0.01108,1117.22077
-2.73E-04,560.95335,0.01109,1117.7323
-2.74E-04,560.83838,0.01111,1118.25929
-2.73E-04,560.91245,0.01112,1118.92689
-2.73E-04,561.25486,0.01113,1118.41667
-2.74E-04,561.27862,0.01115,1118.0767
-2.75E-04,560.87697,0.01116,1120.10962
-2.74E-04,560.82262,0.01118,1118.81627
-2.73E-04,561.30924,0.01119,1119.2987
-2.75E-04,561.78063,0.01121,1119.43594
-2.74E-04,561.54232,0.01122,1120.20582
-2.73E-04,561.42994,0.01123,1119.56713
-2.72E-04,561.78755,0.01124,1119.1649
-2.75E-04,561.93975,0.01126,1121.23251
-2.74E-04,561.7111,0.01127,1119.80763
-2.74E-04,561.75732,0.01128,1120.91443
-2.72E-04,562.49739,0.0113,1120.3717
-2.72E-04,562.28224,0.01131,1120.9299
-2.74E-04,562.41696,0.01133,1121.85318
-2.73E-04,562.67802,0.01134,1121.02604
-2.72E-04,562.76298,0.01135,1121.43305
-2.72E-04,562.48168,0.01137,1121.05087
-2.74E-04,562.73828,0.01138,1122.92955
-2.74E-04,562.69562,0.0114,1121.72683
-2.72E-04,562.79899,0.01141,1121.66544
-2.73E-04,562.93175,0.01142,1122.53443
-2.74E-04,562.9908,0.01144,1122.30063
-2.73E-04,563.00773,0.01145,1122.97138
-2.72E-04,563.17824,0.01146,1122.30142
-2.73E-04,563.69631,0.01147,1123.57084
-2.73E-04,563.56997,0.01149,1123.06069
-2.73E-04,563.03863,0.0115,1123.42363
-2.73E-04,563.21853,0.01152,1123.76508
-2.73E-04,563.8748,0.01153,1123.44858
-2.74E-04,563.80896,0.01154,1124.24114
-2.72E-04,563.73527,0.01156,1123.38222
-2.72E-04,563.96821,0.01157,1124.9938
-2.73E-04,564.19869,0.01158,1124.62411
-2.73E-04,564.19408,0.0116,1124.53496
-2.73E-04,563.93417,0.01161,1125.01946
-2.72E-04,563.76276,0.01163,1124.02401
-2.73E-04,564.38437,0.01164,1125.54719
-2.72E-04,565.06538,0.01165,1125.57845
-2.71E-04,564.95439,0.01167,1125.76406
-2.71E-04,564.68309,0.01168,1125.37352
-2.71E-04,564.64392,0.0117,1125.71319
-2.72E-04,564.93358,0.01171,1126.4486
-2.71E-04,565.54651,0.01172,1125.58966
-2.71E-04,565.10069,0.01173,1126.76352
-2.70E-04,564.99698,0.01175,1125.69289
-2.71E-04,565.29929,0.01176,1126.39487
-2.73E-04,565.78288,0.01178,1127.70824
-2.72E-04,565.31717,0.01179,1127.29436
-2.71E-04,565.01369,0.0118,1127.20039
-2.71E-04,565.40656,0.01182,1126.30154
-2.71E-04,566.12914,0.01183,1128.28393
-2.71E-04,565.59102,0.01185,1127.71966
-2.71E-04,565.63014,0.01186,1128.213
-2.71E-04,565.92218,0.01187,1127.97782
-2.71E-04,566.006,0.01188,1127.58459
-2.71E-04,566.1984,0.0119,1129.66447
-2.70E-04,566.45403,0.01191,1128.33367
-2.70E-04,566.37433,0.01192,1128.77167
-2.72E-04,566.21553,0.01194,1129.09775
-2.71E-04,566.02054,0.01196,1129.45369
-2.71E-04,566.30342,0.01197,1129.42774
-2.71E-04,566.55541,0.01198,1128.84915
-2.72E-04,566.64392,0.012,1130.63326
-2.71E-04,566.59676,0.01201,1129.50009
-2.71E-04,566.6352,0.01202,1130.61216
-2.69E-04,567.23294,0.01204,1130.02941
-2.69E-04,567.55736,0.01205,1129.86769
-2.70E-04,567.35625,0.01206,1130.78996
-2.70E-04,566.91825,0.01208,1130.23982
-2.70E-04,567.14791,0.01209,1131.82747
-2.70E-04,567.75751,0.01211,1130.35089
-2.70E-04,567.46436,0.01212,1130.89369
-2.71E-04,567.07969,0.01214,1131.89785
-2.69E-04,567.7138,0.01215,1131.49256
-2.69E-04,568.23591,0.01216,1131.78998
-2.70E-04,567.95456,0.01218,1131.61521
-2.69E-04,567.74841,0.01219,1132.5994
-2.68E-04,567.90321,0.01221,1131.55697
-2.69E-04,568.32271,0.01222,1132.70714
-2.70E-04,568.17866,0.01223,1132.89284
-2.70E-04,567.97601,0.01225,1132.70985
-2.69E-04,568.42597,0.01226,1133.41181
-2.67E-04,568.80297,0.01228,1132.56691
-2.69E-04,568.64944,0.01229,1133.97729
-2.69E-04,568.84131,0.0123,1132.94838
-2.68E-04,568.70251,0.01232,1133.45125
-2.69E-04,568.86768,0.01233,1134.35544
-2.69E-04,568.93139,0.01235,1133.69936
-2.69E-04,569.01575,0.01236,1134.07872
-2.69E-04,569.00693,0.01237,1133.63003
-2.69E-04,568.8537,0.01238,1134.71149
-2.68E-04,569.26621,0.0124,1133.97789
-2.69E-04,569.25119,0.01241,1134.53944
-2.68E-04,569.11037,0.01243,1134.81075
-2.68E-04,569.15769,0.01244,1134.65146
-2.69E-04,569.66358,0.01245,1135.97025
-2.68E-04,569.4618,0.01247,1134.5814
-2.68E-04,569.30992,0.01248,1135.41554
-2.68E-04,570.02932,0.0125,1135.91411
-2.69E-04,570.01949,0.01251,1135.96495
-2.68E-04,569.90865,0.01253,1135.89437
-2.67E-04,569.82033,0.01254,1135.55359
-2.68E-04,570.33157,0.01255,1137.80518
-2.68E-04,570.24853,0.01257,1136.19306
-2.68E-04,569.98654,0.01258,1136.347
-2.68E-04,569.85855,0.0126,1136.43152
-2.67E-04,570.65041,0.01261,1137.14012
-2.67E-04,570.78192,0.01263,1137.40267
-2.68E-04,570.79511,0.01264,1136.84796
-2.69E-04,570.56434,0.01266,1138.22189
-2.68E-04,570.58681,0.01267,1137.22522
-2.68E-04,570.65554,0.01269,1137.96832
-2.68E-04,570.81756,0.0127,1137.55052
-2.69E-04,570.85938,0.01272,1137.58996
-2.69E-04,570.83122,0.01273,1139.25534
-2.67E-04,571.27756,0.01275,1137.89612
-2.68E-04,571.17295,0.01276,1138.37378
-2.70E-04,571.23151,0.01278,1138.99796
-2.69E-04,570.97199,0.0128,1139.40123
-2.68E-04,571.159,0.01281,1138.76775
-2.68E-04,571.68986,0.01283,1138.55865
-2.70E-04,571.72754,0.01284,1140.41961
-2.68E-04,571.66512,0.01286,1139.0205
-2.67E-04,571.73252,0.01287,1139.67492
-2.69E-04,571.83222,0.01289,1140.17468
-2.68E-04,571.64319,0.01291,1140.2921
-2.68E-04,571.75492,0.01292,1139.8579
-2.67E-04,572.39697,0.01294,1139.6728
-2.67E-04,572.46008,0.01295,1141.7473
-2.67E-04,571.88429,0.01297,1140.18652
-2.66E-04,572.24009,0.01299,1140.91418
-2.67E-04,572.65204,0.01301,1141.39807
-2.67E-04,572.53004,0.01302,1141.56979
-2.67E-04,572.28994,0.01304,1141.29093
-2.67E-04,572.25841,0.01306,1140.82124
-2.68E-04,572.54116,0.01307,1143.1323
-2.66E-04,572.88695,0.01309,1141.36556
-2.66E-04,572.7749,0.01311,1141.66758
-2.66E-04,572.80163,0.01312,1141.34067
-2.66E-04,572.72997,0.01314,1142.03821
-2.67E-04,573.07655,0.01316,1143.74537
-2.66E-04,573.66079,0.01318,1142.41682
-2.65E-04,573.14873,0.01319,1142.84901
-2.64E-04,572.84161,0.01321,1142.06595
-2.65E-04,573.44375,0.01322,1143.61003
-2.65E-04,573.62093,0.01324,1142.79226
-2.65E-04,573.43919,0.01326,1142.91368
-2.65E-04,573.06714,0.01328,1144.10823
-2.64E-04,573.75555,0.01329,1143.10831
-2.65E-04,574.06539,0.01331,1144.15155
-2.64E-04,573.94527,0.01333,1143.38403
-2.64E-04,573.90436,0.01334,1144.42912
-2.64E-04,574.02121,0.01336,1144.37067
-2.63E-04,574.23902,0.01338,1143.94662
-2.64E-04,574.25284,0.01339,1145.13813
-2.63E-04,574.38509,0.01341,1144.07748
-2.64E-04,574.23221,0.01343,1145.17885
-2.63E-04,574.39261,0.01345,1144.39103
-2.64E-04,574.5956,0.01347,1145.44433
-2.65E-04,574.58473,0.01348,1145.73983
-2.62E-04,574.82836,0.0135,1145.02409
-2.63E-04,574.57394,0.01352,1145.95359
-2.63E-04,574.73735,0.01354,1144.89524
-2.63E-04,574.59555,0.01355,1145.64861
-2.62E-04,575.05667,0.01357,1146.00739
-2.62E-04,575.40747,0.01359,1146.65202
-2.63E-04,575.11781,0.01361,1146.68042
-2.63E-04,575.00533,0.01363,1146.48171
-2.62E-04,574.98185,0.01365,1146.82191
-2.62E-04,575.78563,0.01367,1146.37909
-2.62E-04,575.97527,0.01368,1147.49997
-2.61E-04,575.32722,0.0137,1146.34934
-2.61E-04,575.34442,0.01372,1146.7347
-2.63E-04,575.86213,0.01374,1148.56179
-2.63E-04,575.71565,0.01376,1147.2323
-2.62E-04,575.2724,0.01378,1147.55306
-2.61E-04,575.74321,0.0138,1147.00181
-2.61E-04,575.99537,0.01381,1148.20861
-2.61E-04,576.31351,0.01383,1147.9679
-2.61E-04,576.27992,0.01385,1147.94081
-2.60E-04,576.35364,0.01387,1148.06461
-2.60E-04,576.16105,0.01389,1147.80385
-2.62E-04,576.37716,0.01391,1149.64602
-2.61E-04,576.46526,0.01393,1148.28412
-2.61E-04,576.37358,0.01394,1148.56575
-2.61E-04,576.4023,0.01397,1149.67026
-2.61E-04,576.49738,0.01399,1149.53012
-2.62E-04,576.74525,0.014,1149.47574
-2.61E-04,576.57993,0.01403,1148.83916
-2.61E-04,576.61944,0.01404,1150.65046
-2.60E-04,576.73464,0.01407,1149.19445
-2.61E-04,577.08992,0.01408,1149.63836
-2.63E-04,576.95949,0.01411,1151.03166
-2.61E-04,577.06533,0.01413,1150.3939
-2.61E-04,577.1577,0.01415,1150.51026
-2.63E-04,577.23281,0.01418,1150.43523
-2.64E-04,577.28141,0.0142,1152.21968
-2.61E-04,577.7573,0.01423,1150.50446
-2.62E-04,577.64515,0.01425,1150.56016
-2.64E-04,577.62688,0.01428,1151.99408
-2.63E-04,577.48177,0.01431,1150.91316
-2.63E-04,577.65692,0.01433,1151.41605
-2.63E-04,578.03331,0.01436,1151.45816
-2.65E-04,577.90431,0.01439,1152.8791
-2.64E-04,577.67709,0.01442,1151.37334
-2.63E-04,577.89968,0.01444,1151.4171
-2.65E-04,578.28609,0.01448,1153.23416
-2.64E-04,578.18561,0.01451,1152.02852
-2.65E-04,578.14644,0.01454,1152.93304
-2.64E-04,578.18732,0.01458,1152.10752
-2.65E-04,577.99604,0.01461,1153.4062
-2.65E-04,578.64707,0.01464,1152.58796
-2.66E-04,578.57323,0.01468,1152.65467
-2.67E-04,578.48332,0.01472,1154.61247
-2.66E-04,578.26223,0.01476,1153.04596
-2.66E-04,578.7932,0.0148,1153.26375
-2.68E-04,579.10973,0.01484,1153.71697
-2.68E-04,578.45989,0.01488,1154.13665
-2.67E-04,578.48792,0.01493,1153.51944
-2.68E-04,579.29133,0.01497,1154.03019
-2.69E-04,579.34316,0.01502,1154.5917
-2.69E-04,579.13743,0.01508,1153.3791
-2.69E-04,579.61035,0.01513,1154.85782
-2.69E-04,579.6456,0.01519,1153.91496
-2.71E-04,579.67065,0.01526,1154.95858
-2.73E-04,579.69136,0.01533,1155.66027
-2.72E-04,579.48143,0.01539,1154.69708
-2.73E-04,579.55617,0.01546,1155.8494
-2.72E-04,579.46888,0.01554,1154.54464
-2.74E-04,579.85084,0.01561,1156.44517
-2.74E-04,579.75953,0.01569,1155.47513
-2.73E-04,579.76581,0.01577,1156.00816
-2.74E-04,580.16358,0.01585,1156.25364
-2.74E-04,580.44067,0.01593,1155.56553
-2.76E-04,579.98685,0.01602,1157.0801
-2.76E-04,579.91293,0.01611,1156.07867
-2.76E-04,580.19424,0.0162,1156.84364
-2.77E-04,580.25816,0.0163,1156.72973
-2.76E-04,580.06023,0.01639,1156.5503
-2.76E-04,580.51299,0.01648,1157.9704
-2.75E-04,580.89665,0.01657,1156.36686
-2.76E-04,580.7323,0.01666,1157.99786
-2.75E-04,580.44034,0.01675,1156.68249
-2.76E-04,580.91909,0.01684,1158.83318
-2.76E-04,581.36843,0.01693,1157.24813
-2.76E-04,581.22763,0.01702,1158.01364
-2.77E-04,580.6478,0.01712,1158.76199
-2.76E-04,580.89376,0.0172,1157.40886
-2.76E-04,581.46958,0.01729,1158.9518
-2.77E-04,581.44185,0.01738,1158.55226
-2.77E-04,580.87739,0.01747,1158.61605
-2.78E-04,581.09202,0.01755,1158.93954
-2.76E-04,581.54759,0.01764,1158.50236
-2.78E-04,581.6793,0.01773,1159.53031
-2.78E-04,581.46818,0.01782,1158.63662
-2.79E-04,581.42674,0.01791,1160.12162
-2.78E-04,581.46241,0.01801,1158.78403
-2.79E-04,582.09699,0.0181,1159.94689
-2.81E-04,582.06414,0.0182,1160.36439
-2.79E-04,581.62489,0.01829,1159.28732
-2.81E-04,581.84597,0.01839,1161.33837
-2.80E-04,582.01385,0.01849,1159.10771
-2.81E-04,582.21167,0.01858,1160.37292
-2.82E-04,582.06553,0.01868,1159.93931
-2.82E-04,582.21648,0.01879,1160.47461
-2.83E-04,582.81538,0.01891,1161.22861
-2.83E-04,582.64815,0.01903,1160.04398
-2.85E-04,582.5064,0.01915,1161.64902
-2.86E-04,582.41542,0.01928,1160.32212
-2.87E-04,582.71812,0.01942,1161.29707
-2.89E-04,582.59051,0.01956,1161.13247
-2.90E-04,582.61647,0.01973,1161.08853
-2.92E-04,583.24117,0.01991,1162.34116
-2.93E-04,582.93442,0.02011,1160.81025
-2.98E-04,582.85638,0.02034,1162.40785
-3.01E-04,582.89021,0.02062,1161.52128
-3.05E-04,583.04481,0.02097,1161.77523
-3.12E-04,583.26191,0.02145,1161.8481
